request_date,request_timestamp,warehouse_zone,aisle_number,shelf_level,distance_from_dock_meters,storage_type,active_retrievals_count,dock_queue_length,aisle_traffic_level,shift_hour,day_of_week,num_packages,total_weight_kg,requires_forklift,fragile_handling,num_aisles_to_visit,special_equipment_needed,operator_experience_years,operator_shift_fatigue,retrieval_time_minutes
2025-05-29,2025-05-29 21:38:54,Zone_C,27,Floor,360.0,bulk_floor,17,11.0,Medium,21,Thursday,1,69.5,False,False,4,none,4.3,8.5,148.84
2025-03-14,2025-03-14 18:25:54,Zone_C,44,Floor,269.9,pallet_rack,14,8.0,Low,18,Friday,15,15.2,False,True,1,none,11.8,10.3,53.65
2025-10-14,2025-10-14 20:29:37,Zone_A,16,Floor,164.2,bulk_floor,28,14.0,Medium,20,Tuesday,5,46.0,False,False,1,none,0.5,0.6,76.2
2025-10-05,2025-10-05 21:58:57,Zone_C,43,High,317.8,pallet_rack,22,7.0,High,21,Sunday,3,11.8,True,False,2,none,9.5,5.5,156.05
2025-06-30,2025-06-30 21:16:55,Zone_B,30,Floor,138.9,bulk_floor,19,15.0,Low,21,Monday,17,6.5,False,False,3,none,12.0,0.4,74.63
2025-02-28,2025-02-28 21:07:03,Zone_A,4,Floor,5.0,cold_storage,24,,Low,21,Friday,14,378.5,True,True,1,none,1.6,10.8,88.35
2025-07-29,2025-07-29 02:33:32,Zone_D,49,High,437.9,pallet_rack,12,0.0,Low,2,Tuesday,1,36.9,True,False,4,none,0.4,6.1,146.3
2025-12-24,2025-12-24 16:15:17,Zone_C,7,Floor,279.3,bulk_floor,2,1.0,Medium,16,Wednesday,8,129.8,False,False,2,none,16.0,0.5,48.66
2025-05-09,2025-05-09 16:40:35,Zone_B,18,Floor,182.0,pallet_rack,15,4.0,High,16,Friday,5,65.7,False,False,4,none,3.2,10.1,87.38
2025-12-31,2025-12-31 18:26:43,Zone_A,38,Mid,5.0,bulk_floor,12,9.0,Medium,18,Wednesday,91,76.0,False,False,1,none,2.1,11.4,60.21
2025-02-17,2025-02-17 23:47:11,Zone_C,28,Floor,259.0,bulk_floor,18,3.0,High,23,Monday,14,245.2,False,False,2,none,0.1,,113.45
2025-11-24,2025-11-24 14:10:17,Zone_D,15,Mid,317.5,bulk_floor,15,5.0,Medium,14,Monday,3,43.7,False,False,1,none,8.6,7.1,79.01
2025-05-29,2025-05-29 10:20:22,Zone_C,40,Mid,266.7,bulk_floor,23,14.0,High,10,Thursday,7,252.7,False,False,4,none,11.7,11.7,172.73
2025-12-04,2025-12-04 18:39:14,Zone_D,39,Floor,389.4,pallet_rack,28,19.0,Low,18,Thursday,13,108.2,False,False,3,none,8.6,0.4,130.83
2025-04-10,2025-04-10 08:11:17,Zone_C,8,Floor,303.1,bulk_floor,1,0.0,Medium,8,Thursday,17,29.3,True,False,2,none,2.0,2.9,53.55
2025-07-16,2025-07-16 01:11:11,Zone_B,12,Floor,194.6,pallet_rack,26,18.0,High,1,Wednesday,34,3764.1,True,False,2,none,12.9,2.0,125.74
2025-04-08,2025-04-08 20:24:46,Zone_D,33,Floor,347.2,bulk_floor,21,6.0,Medium,20,Tuesday,11,162.2,False,False,2,none,3.7,10.0,126.97
2025-03-07,2025-03-07 16:11:14,Zone_C,29,Floor,215.4,cold_storage,21,,Low,16,Friday,5,133.4,False,True,2,cold_gear,4.5,7.9,116.54
2025-06-22,2025-06-22 16:09:44,Zone_C,40,Mid,343.3,hazmat,12,8.0,Medium,16,Sunday,9,106.6,True,,1,hazmat_suit,12.4,11.7,133.9
2025-04-07,2025-04-07 03:13:56,Zone_B,48,High,129.6,bulk_floor,13,11.0,,3,Monday,15,55.9,True,False,1,none,8.1,6.3,72.55
2025-11-28,2025-11-28 08:41:14,Zone_C,21,Mid,308.4,pallet_rack,6,0.0,Low,8,Friday,10,179.2,True,False,5,none,2.9,0.2,100.3
2025-09-06,2025-09-06 22:21:10,Zone_D,42,Floor,475.1,cold_storage,9,13.0,Medium,22,Saturday,1,3.6,False,True,6,cold_gear,3.0,11.1,243.35
2025-03-28,2025-03-28 19:09:55,Zone_C,20,Mid,293.1,bulk_floor,4,6.0,High,19,Friday,15,136.6,False,False,2,none,4.0,8.5,82.7
2025-10-21,2025-10-21 07:49:19,Zone_A,37,Mid,90.7,hazmat,6,11.0,Low,7,Tuesday,10,69.6,True,False,5,none,1.8,8.9,123.53
2025-06-02,2025-06-02 18:24:18,Zone_A,5,Floor,13.9,pallet_rack,5,3.0,Medium,18,Monday,27,302.4,False,False,8,none,5.1,1.2,80.49
2025-12-21,2025-12-21 18:42:16,Zone_D,13,Floor,404.8,cold_storage,10,1.0,High,18,Sunday,17,70.4,False,False,2,cold_gear,1.7,7.3,166.39
2025-02-10,2025-02-10 17:22:29,Zone_D,27,Floor,385.5,pallet_rack,19,11.0,Medium,17,Monday,14,499.0,False,False,2,none,2.2,4.6,143.08
2025-12-18,2025-12-18 09:14:38,Zone_B,8,Floor,39.8,cold_storage,9,0.0,Medium,9,Thursday,10,48.2,True,False,1,cold_gear,14.9,1.5,46.65
2025-11-03,2025-11-03 22:37:18,Zone_A,25,Floor,54.8,pallet_rack,10,3.0,Medium,22,Monday,13,86.7,False,False,5,none,13.0,10.6,58.66
2025-04-21,2025-04-21 11:56:41,Zone_B,22,Mid,137.6,cold_storage,15,17.0,Medium,11,Monday,8,16.5,False,False,3,cold_gear,7.4,1.5,101.36
2025-08-14,2025-08-14 19:55:56,Zone_C,49,Floor,291.0,bulk_floor,17,10.0,High,19,Thursday,13,111.2,True,False,1,none,0.9,0.8,104.85
2025-01-15,2025-01-15 06:45:07,Zone_D,14,Floor,369.1,bulk_floor,4,0.0,Low,6,Wednesday,8,82.2,False,False,3,none,0.0,9.7,91.47
2025-06-15,2025-06-15 18:07:26,Zone_A,21,Mid,32.2,bulk_floor,17,12.0,Medium,18,Sunday,37,83.3,False,True,2,none,12.1,1.0,73.96
2025-09-08,2025-09-08 16:48:12,Zone_A,6,Floor,18.5,pallet_rack,25,8.0,Low,16,Monday,20,72.3,False,False,5,none,8.7,8.3,67.23
2025-07-28,2025-07-28 18:38:19,Zone_B,40,Floor,199.7,pallet_rack,11,5.0,Medium,18,Monday,5,19.4,False,False,4,none,11.0,9.3,63.15
2025-10-23,2025-10-23 13:15:51,Zone_D,3,Floor,496.7,pallet_rack,13,4.0,High,13,Thursday,4,23.5,False,False,4,none,3.6,8.4,146.77
2025-05-22,2025-05-22 17:19:21,Zone_A,7,Floor,100.2,pallet_rack,0,0.0,Low,17,Thursday,2,85.0,False,True,8,none,4.2,8.0,76.62
2025-09-23,2025-09-23 18:20:49,Zone_B,13,Floor,155.7,pallet_rack,1,3.0,Low,18,Tuesday,115,471.5,False,False,2,none,2.3,1.5,59.23
2025-05-09,2025-05-09 08:48:59,Zone_C,36,Floor,282.6,bulk_floor,20,3.0,Medium,8,Friday,3,119.7,False,False,4,none,0.7,5.0,94.31
2025-09-30,2025-09-30 19:42:22,Zone_B,19,Mid,146.0,bulk_floor,26,11.0,Medium,19,Tuesday,13,294.7,True,False,4,none,11.7,3.3,105.06
2025-12-04,2025-12-04 02:36:59,Zone_B,40,High,117.8,pallet_rack,13,5.0,Medium,2,Thursday,23,116.0,True,False,2,none,4.0,10.6,82.56
2025-02-04,2025-02-04 17:30:28,Zone_B,42,Floor,158.3,pallet_rack,17,15.0,Medium,17,Tuesday,41,13.5,False,False,6,none,1.3,9.3,146.46
2025-10-20,2025-10-20 17:38:30,Zone_B,39,Floor,120.2,cold_storage,22,2.0,Medium,17,Monday,41,154.7,False,False,4,none,7.0,1.3,89.45
2025-11-04,2025-11-04 17:03:16,Zone_C,14,Mid,301.6,pallet_rack,21,14.0,Medium,17,Tuesday,27,388.9,False,False,8,none,1.6,7.9,187.27
2025-01-01,2025-01-01 06:09:48,Zone_C,12,High,266.8,cold_storage,9,5.0,Low,6,Wednesday,48,173.3,True,False,2,cold_gear,0.2,6.0,118.72
2025-08-05,2025-08-05 08:32:00,Zone_D,45,Mid,467.1,pallet_rack,0,2.0,Low,8,Tuesday,50,31.1,False,False,3,none,5.4,3.9,94.41
2025-08-13,2025-08-13 19:40:14,Zone_A,21,High,77.0,bulk_floor,3,1.0,Medium,19,Wednesday,4,15.8,True,False,1,none,0.1,1.8,44.24
2025-07-07,2025-07-07 01:53:44,Zone_A,10,Floor,58.5,cold_storage,22,15.0,Low,1,Monday,15,134.9,False,True,5,cold_gear,2.0,7.7,203.61
2025-11-11,2025-11-11 19:48:04,Zone_A,31,Floor,147.7,bulk_floor,29,21.0,Medium,19,Tuesday,14,45.9,False,False,1,none,0.9,10.8,92.35
2025-09-03,2025-09-03 13:42:44,Zone_C,42,Floor,220.2,cold_storage,20,7.0,Medium,13,Wednesday,3,18.1,False,True,8,cold_gear,2.4,9.2,186.9
2025-03-08,2025-03-08 22:19:26,Zone_B,28,High,192.3,cold_storage,3,3.0,Low,22,Saturday,23,17.5,True,True,3,none,2.2,1.7,97.42
2025-02-26,2025-02-26 12:30:19,Zone_B,35,Mid,190.1,hazmat,14,11.0,Low,12,Wednesday,15,48.5,True,False,2,hazmat_suit,1.7,11.2,126.19
2025-08-12,2025-08-12 09:33:33,Zone_B,13,Mid,217.2,pallet_rack,23,11.0,Low,9,Tuesday,3,1519.9,True,False,1,none,3.7,7.4,78.98
2025-07-01,2025-07-01 09:29:35,Zone_D,33,Floor,455.8,pallet_rack,11,4.0,Medium,9,Tuesday,31,49.5,False,False,5,none,7.1,9.0,109.48
2025-01-13,2025-01-13 08:44:57,Zone_B,27,Mid,162.0,bulk_floor,19,8.0,Low,8,Monday,40,24.9,False,False,1,none,9.1,10.6,56.08
2025-02-14,2025-02-14 11:51:48,Zone_C,6,High,296.6,pallet_rack,7,6.0,Medium,11,Friday,3,315.7,True,False,1,none,1.1,9.8,108.95
2025-03-15,2025-03-15 17:30:20,Zone_C,13,High,316.1,bulk_floor,5,0.0,Medium,17,Saturday,23,237.1,True,False,1,none,3.9,1.6,76.23
2025-10-28,2025-10-28 11:28:08,Zone_A,15,Mid,6.1,bulk_floor,15,6.0,Low,11,Tuesday,29,430.0,False,False,1,none,5.9,8.0,50.1
2025-02-02,2025-02-02 19:59:00,Zone_B,31,Floor,237.8,pallet_rack,8,5.0,High,19,Sunday,7,165.5,False,False,3,none,8.3,8.9,73.67
2025-09-18,2025-09-18 20:14:25,Zone_A,15,Floor,5.0,bulk_floor,18,6.0,High,20,Thursday,8,206.2,False,True,3,none,1.8,2.3,101.04
2025-06-03,2025-06-03 13:15:50,Zone_C,5,Mid,284.9,pallet_rack,7,4.0,Medium,13,Tuesday,12,336.3,False,False,1,none,1.6,10.4,93.66
2025-06-14,2025-06-14 16:14:02,Zone_C,44,Mid,239.5,bulk_floor,5,0.0,High,16,Saturday,3,51.2,False,True,3,none,4.2,10.3,93.49
2025-07-14,2025-07-14 07:14:49,Zone_A,32,Mid,9.4,bulk_floor,0,0.0,Medium,7,Monday,31,65.4,False,False,2,none,14.3,4.0,26.04
2025-03-28,2025-03-28 00:11:59,Zone_A,11,Floor,5.0,hazmat,29,20.0,Medium,0,Friday,3,99.9,True,False,3,hazmat_suit,5.8,1.3,241.22
2025-01-14,2025-01-14 15:25:44,Zone_C,43,Mid,216.7,bulk_floor,16,6.0,Medium,15,Tuesday,24,60.8,False,False,1,none,0.4,3.9,72.08
2025-07-04,2025-07-04 10:43:12,Zone_B,34,Mid,98.7,pallet_rack,16,6.0,Medium,10,Friday,26,60.3,False,False,6,cold_gear,12.8,5.9,92.99
2025-08-11,2025-08-11 13:21:30,Zone_C,43,High,336.5,pallet_rack,4,0.0,Medium,13,Monday,43,32.5,True,False,3,none,4.2,5.6,81.84
2025-11-12,2025-11-12 22:18:55,Zone_B,16,Mid,140.7,pallet_rack,6,4.0,High,22,Wednesday,12,229.6,False,False,1,none,14.4,8.3,53.15
2025-08-14,2025-08-14 11:40:06,Zone_A,6,Floor,64.0,pallet_rack,4,4.0,Medium,11,Thursday,4,146.7,False,False,2,none,1.2,8.4,45.7
2025-07-31,2025-07-31 11:33:06,Zone_B,7,Floor,234.6,cold_storage,5,3.0,Low,11,Thursday,3,125.7,False,True,3,cold_gear,1.4,2.2,147.44
2025-12-23,2025-12-23 19:31:45,Zone_C,39,Mid,225.5,hazmat,14,11.0,Medium,19,Tuesday,13,142.9,True,False,1,hazmat_suit,0.1,11.5,170.77
2025-08-23,2025-08-23 16:05:14,Zone_A,49,Floor,5.0,cold_storage,14,3.0,High,16,Saturday,54,95.9,False,False,5,cold_gear,6.6,9.6,111.18
2025-03-17,2025-03-17 13:18:58,Zone_D,39,High,354.9,pallet_rack,20,10.0,Medium,13,Monday,16,113.6,True,False,2,none,1.3,11.6,190.67
2025-09-19,2025-09-19 18:33:54,Zone_A,37,Mid,64.2,pallet_rack,18,0.0,High,18,Friday,26,33.0,False,False,3,none,12.8,6.3,60.69
2025-07-10,2025-07-10 21:01:08,Zone_B,49,Floor,195.0,cold_storage,16,7.0,Medium,21,Thursday,1,278.4,False,True,4,none,1.5,3.9,113.36
2025-02-11,2025-02-11 17:44:26,Zone_A,32,High,83.8,bulk_floor,23,13.0,Medium,17,Tuesday,5,292.8,True,False,5,hazmat_suit,0.8,1.3,180.91
2025-05-22,2025-05-22 21:27:02,Zone_B,18,High,177.8,bulk_floor,12,6.0,Low,21,Thursday,17,147.9,True,False,2,none,1.4,9.9,92.94
2025-04-08,2025-04-08 17:08:48,Zone_C,3,Mid,336.3,pallet_rack,31,7.0,Medium,17,Tuesday,9,227.4,False,False,1,none,17.6,4.7,93.36
2025-11-04,2025-11-04 08:52:15,Zone_D,9,Floor,351.2,pallet_rack,7,6.0,Low,8,Tuesday,15,26.4,False,False,4,none,5.1,2.4,85.37
2025-08-02,2025-08-02 20:33:09,Zone_A,42,Mid,30.7,cold_storage,18,9.0,Medium,20,Saturday,27,68.5,False,False,2,cold_gear,0.7,3.5,120.14
2025-07-05,2025-07-05 11:50:50,Zone_B,19,Floor,152.7,pallet_rack,7,1.0,Low,11,Saturday,6,201.7,False,False,3,none,0.9,6.1,46.59
2025-04-25,2025-04-25 22:30:58,Zone_B,24,Mid,268.3,cold_storage,10,7.0,Low,22,Friday,37,131.4,False,False,2,cold_gear,0.2,6.3,103.52
2025-06-23,2025-06-23 19:43:20,Zone_B,27,Floor,213.4,bulk_floor,8,7.0,Medium,19,Monday,41,140.4,False,False,3,none,4.9,8.0,76.84
2025-02-16,2025-02-16 08:10:57,Zone_C,5,Mid,262.3,pallet_rack,1,3.0,High,8,Sunday,4,133.1,False,False,7,none,6.4,0.2,120.3
2025-09-24,2025-09-24 19:09:48,Zone_D,5,Mid,394.4,cold_storage,11,3.0,High,19,Wednesday,15,27.0,False,True,3,cold_gear,3.2,8.8,164.13
2025-03-15,2025-03-15 20:14:30,Zone_B,50,High,165.7,pallet_rack,23,12.0,Medium,20,Saturday,50,422.0,True,False,4,none,2.3,5.2,149.71
2025-11-22,2025-11-22 11:24:07,Zone_A,17,High,114.1,bulk_floor,13,2.0,Medium,11,Saturday,7,359.4,True,False,2,none,6.6,4.5,67.32
2025-05-16,2025-05-16 08:29:31,Zone_C,46,Floor,171.3,bulk_floor,8,5.0,Medium,8,Friday,13,32.9,False,False,1,none,12.8,9.4,45.28
2025-01-29,2025-01-29 13:30:40,Zone_B,19,Floor,198.6,pallet_rack,14,8.0,High,13,Wednesday,32,100.0,False,False,6,none,9.3,3.3,101.39
2025-02-12,2025-02-12 08:57:43,Zone_B,36,Floor,207.1,cold_storage,6,5.0,,8,Wednesday,33,5.0,False,False,4,cold_gear,1.7,4.3,126.97
2025-12-23,2025-12-23 06:47:36,Zone_C,6,High,378.5,pallet_rack,6,6.0,Medium,6,Tuesday,8,18.9,True,False,6,none,2.9,0.6,157.29
2025-05-06,2025-05-06 09:48:22,Zone_B,43,High,144.4,pallet_rack,4,7.0,Low,9,Tuesday,26,125.2,True,True,1,none,6.9,9.2,61.68
2025-01-31,2025-01-31 11:16:59,Zone_B,4,Mid,112.4,hazmat,0,9.0,Medium,11,Friday,13,932.2,True,False,4,hazmat_suit,1.1,2.4,132.35
2025-08-27,2025-08-27 09:03:39,Zone_A,20,Floor,48.2,pallet_rack,5,0.0,Low,9,Wednesday,4,84.7,False,False,1,none,7.6,6.1,24.42
2025-10-20,2025-10-20 17:10:27,Zone_D,37,Mid,421.4,pallet_rack,26,15.0,Low,17,Monday,1,665.7,False,False,1,none,0.3,11.4,175.22
2025-02-14,2025-02-14 06:48:32,Zone_A,25,Mid,51.4,pallet_rack,0,0.0,High,6,Friday,2,8.6,False,True,7,none,13.1,1.1,88.19
2025-10-26,2025-10-26 17:56:18,Zone_A,43,Mid,47.1,bulk_floor,25,15.0,High,17,Sunday,11,33.0,False,False,1,none,15.7,0.3,66.21
2025-10-29,2025-10-29 04:31:47,Zone_A,29,Mid,5.0,bulk_floor,22,5.0,Low,4,Wednesday,7,96.3,False,False,1,none,3.6,3.1,36.13
2025-08-05,2025-08-05 12:04:27,Zone_C,12,High,277.2,bulk_floor,13,9.0,Medium,12,Tuesday,2,240.5,True,False,3,none,2.0,10.0,136.92
2025-02-18,2025-02-18 19:27:28,Zone_B,43,High,151.5,bulk_floor,13,10.0,High,19,Tuesday,18,15.7,True,False,3,none,9.2,10.0,143.29
2025-04-27,2025-04-27 08:05:30,Zone_D,34,Mid,374.0,pallet_rack,6,2.0,Medium,8,Sunday,5,181.2,False,,3,none,5.4,8.7,110.19
2025-11-23,2025-11-23 18:00:00,Zone_D,36,Floor,475.1,cold_storage,0,0.0,Medium,18,Sunday,13,129.9,False,False,4,cold_gear,3.4,0.4,127.07
2025-04-25,2025-04-25 16:08:48,Zone_C,49,Mid,224.0,cold_storage,12,0.0,High,16,Friday,18,16.7,False,,4,cold_gear,3.0,10.3,133.54
2025-10-03,2025-10-03 22:50:32,Zone_C,26,High,305.5,pallet_rack,36,25.0,Low,22,Friday,4,81.6,True,False,3,none,0.3,0.5,214.77
2025-08-07,2025-08-07 18:24:15,Zone_C,22,Floor,340.6,pallet_rack,22,3.0,High,18,Thursday,15,247.6,False,False,1,none,1.5,6.7,98.46
2025-07-02,2025-07-02 01:18:01,Zone_A,34,High,16.8,cold_storage,16,8.0,Medium,1,Wednesday,57,5.2,True,False,4,cold_gear,4.5,7.3,156.21
2025-10-14,2025-10-14 01:42:41,Zone_C,12,Floor,329.5,pallet_rack,11,6.0,,1,Tuesday,22,131.6,False,False,3,none,2.5,4.6,98.79
2025-10-21,2025-10-21 11:27:48,Zone_A,6,Floor,5.0,pallet_rack,19,11.0,Low,11,Tuesday,13,34.1,False,False,1,none,0.1,6.8,26.6
2025-06-16,2025-06-16 16:11:05,Zone_B,34,High,191.1,pallet_rack,10,4.0,Low,16,Monday,3,45.3,True,False,2,none,3.3,7.4,64.42
2025-11-30,2025-11-30 15:22:25,Zone_B,20,Mid,186.6,bulk_floor,3,5.0,Medium,15,Sunday,1,142.0,False,False,1,none,1.4,3.8,66.06
2025-10-01,2025-10-01 12:57:01,Zone_D,36,Floor,413.1,pallet_rack,26,15.0,Low,12,Wednesday,3,437.0,False,True,1,none,6.3,10.2,160.36
2025-07-26,2025-07-26 18:59:53,Zone_D,48,Floor,379.2,pallet_rack,15,9.0,Medium,18,Saturday,21,36.1,False,False,1,none,5.1,4.6,105.82
2025-11-06,2025-11-06 12:39:57,Zone_C,4,High,301.8,bulk_floor,12,9.0,Medium,12,Thursday,19,7.1,True,False,4,none,1.3,0.7,109.13
2025-06-11,2025-06-11 23:21:21,Zone_A,11,Mid,68.0,pallet_rack,10,1.0,,23,Wednesday,15,115.3,False,False,4,none,1.4,3.6,63.24
2025-01-26,2025-01-26 17:11:55,Zone_A,49,Floor,32.1,pallet_rack,12,9.0,Low,17,Sunday,16,54.9,False,False,1,none,4.2,11.7,30.27
2025-08-12,2025-08-12 17:53:01,Zone_C,45,Floor,392.4,bulk_floor,19,11.0,Low,17,Tuesday,27,18.0,False,False,4,none,10.2,11.4,136.7
2025-11-04,2025-11-04 00:42:36,Zone_C,33,Floor,257.3,bulk_floor,8,0.0,Medium,0,Tuesday,5,35.4,False,False,3,none,2.5,2.1,63.51
2025-11-07,2025-11-07 23:45:23,Zone_A,22,Floor,139.9,pallet_rack,27,19.0,Medium,23,Friday,3,40.2,False,False,3,none,8.3,10.6,94.19
2025-05-15,2025-05-15 08:53:57,Zone_A,31,High,57.2,pallet_rack,7,8.0,Medium,8,Thursday,1,80.2,True,False,3,none,1.7,1.4,87.27
2025-06-23,2025-06-23 20:36:28,Zone_D,49,Floor,496.9,bulk_floor,11,10.0,High,20,Monday,32,131.7,False,False,1,none,3.0,1.2,118.05
2025-07-16,2025-07-16 22:20:30,Zone_B,44,Mid,148.6,cold_storage,9,2.0,Medium,22,Wednesday,4,24.2,False,False,2,cold_gear,5.0,3.8,97.03
2025-01-24,2025-01-24 00:22:52,Zone_A,29,Floor,100.0,pallet_rack,2,2.0,Medium,0,Friday,10,408.0,False,False,1,none,1.4,7.3,38.02
2025-12-03,2025-12-03 07:33:17,Zone_B,3,Floor,239.8,cold_storage,11,0.0,Medium,7,Wednesday,9,218.9,False,True,4,cold_gear,2.5,2.3,106.55
2025-10-20,2025-10-20 10:54:15,Zone_D,28,Mid,340.9,hazmat,6,5.0,Low,10,Monday,8,584.9,True,False,4,hazmat_suit,2.7,3.7,128.63
2025-09-27,2025-09-27 11:07:36,Zone_D,38,Floor,247.2,pallet_rack,26,12.0,Medium,11,Saturday,1,292.9,False,False,1,none,1.0,7.8,110.79
2025-07-25,2025-07-25 12:41:48,Zone_B,28,Mid,79.0,pallet_rack,19,15.0,Medium,12,Friday,17,92.7,False,False,1,none,5.1,9.6,68.91
2025-03-20,2025-03-20 16:02:31,Zone_C,8,High,230.6,pallet_rack,9,4.0,Medium,16,Thursday,43,63.6,True,False,2,none,4.9,5.4,83.14
2025-05-10,2025-05-10 12:00:56,Zone_B,14,Floor,176.8,bulk_floor,21,10.0,Low,12,Saturday,6,135.9,False,False,3,none,3.5,6.4,69.12
2025-06-19,2025-06-19 10:11:33,Zone_B,35,Mid,111.8,pallet_rack,16,13.0,Low,10,Thursday,39,125.0,True,False,8,none,9.8,3.3,113.88
2025-06-09,2025-06-09 19:52:58,Zone_A,14,Floor,20.4,bulk_floor,11,6.0,Low,19,Monday,23,24.8,True,True,7,none,2.9,0.2,84.8
2025-01-13,2025-01-13 21:39:09,Zone_A,19,Floor,53.8,pallet_rack,17,4.0,High,21,Monday,1,30.1,False,False,2,none,10.3,2.5,46.29
2025-11-05,2025-11-05 18:18:39,Zone_A,21,High,5.0,hazmat,11,14.0,Medium,18,Wednesday,24,91.4,True,False,1,hazmat_suit,6.1,9.1,126.81
2025-05-06,2025-05-06 15:42:18,Zone_A,31,Floor,125.3,bulk_floor,10,10.0,Medium,15,Tuesday,44,738.2,False,False,9,none,1.8,4.1,142.97
2025-01-03,2025-01-03 16:20:16,Zone_C,30,Floor,295.3,pallet_rack,11,2.0,High,16,Friday,10,131.1,False,False,7,none,1.9,5.4,120.05
2025-12-03,2025-12-03 20:46:18,Zone_C,25,Floor,287.8,pallet_rack,2,0.0,High,20,Wednesday,12,72.8,False,False,3,none,2.8,1.4,69.07
2025-07-13,2025-07-13 10:48:18,Zone_B,33,High,134.8,hazmat,24,6.0,Medium,10,Sunday,30,63.8,True,True,6,none,0.6,6.8,264.08
2025-03-12,2025-03-12 18:50:50,Zone_C,8,Mid,210.1,pallet_rack,15,5.0,High,18,Wednesday,43,12.8,True,False,1,cold_gear,5.8,12.0,99.56
2025-12-04,2025-12-04 15:09:56,Zone_D,18,Floor,370.9,bulk_floor,27,15.0,Medium,15,Thursday,7,274.1,False,True,2,none,14.1,11.4,122.79
2025-07-04,2025-07-04 15:08:48,Zone_C,38,Floor,269.7,pallet_rack,20,8.0,Medium,15,Friday,16,103.4,False,False,3,none,2.8,0.1,110.22
2025-12-01,2025-12-01 15:36:26,Zone_C,19,Floor,272.3,pallet_rack,11,3.0,Low,15,Monday,14,229.4,False,False,7,none,11.1,10.3,91.78
2025-09-02,2025-09-02 18:54:39,Zone_C,30,Mid,299.2,bulk_floor,10,0.0,Medium,18,Tuesday,26,129.6,False,False,3,none,2.2,6.2,86.01
2025-01-28,2025-01-28 18:57:37,Zone_B,31,High,114.0,hazmat,17,9.0,Medium,18,Tuesday,30,69.5,True,False,1,hazmat_suit,1.8,9.9,153.65
2025-03-04,2025-03-04 19:26:01,Zone_A,20,Floor,41.6,bulk_floor,18,4.0,High,19,Tuesday,80,364.5,False,False,9,none,5.7,0.0,125.17
2025-09-20,2025-09-20 22:29:30,Zone_B,12,Mid,178.3,cold_storage,6,0.0,High,22,Saturday,1,63.1,False,False,3,cold_gear,9.4,1.6,78.1
2025-05-27,2025-05-27 17:46:02,Zone_B,45,Mid,144.3,pallet_rack,23,4.0,High,17,Tuesday,9,98.0,False,False,4,none,16.6,9.8,114.03
2025-04-04,2025-04-04 11:41:03,Zone_D,39,Mid,451.5,pallet_rack,10,9.0,Medium,11,Friday,26,60.7,False,False,3,none,5.9,2.4,102.52
2025-09-01,2025-09-01 20:23:36,Zone_D,5,Mid,389.7,bulk_floor,7,0.0,High,20,Monday,1,38.8,False,True,3,none,0.3,6.8,109.85
2025-04-29,2025-04-29 23:33:23,Zone_C,12,Floor,329.9,pallet_rack,12,16.0,High,23,Tuesday,23,121.1,False,False,3,none,3.9,1.7,178.97
2025-06-09,2025-06-09 10:04:40,Zone_C,26,Floor,258.5,pallet_rack,10,2.0,Low,10,Monday,4,507.7,False,False,1,none,7.2,9.5,60.31
2025-09-16,2025-09-16 21:49:27,Zone_D,12,Floor,461.9,cold_storage,28,10.0,High,21,Tuesday,1,81.8,False,False,1,none,1.5,2.0,153.81
2025-07-08,2025-07-08 08:36:26,Zone_A,13,Floor,112.7,pallet_rack,21,1.0,Low,8,Tuesday,83,11.1,False,False,1,none,15.4,1.3,36.92
2025-07-25,2025-07-25 14:21:07,Zone_B,3,Floor,201.5,pallet_rack,4,0.0,Low,14,Friday,1,91.3,False,False,2,none,0.7,6.3,39.4
2025-12-25,2025-12-25 11:57:06,Zone_C,23,Mid,225.6,pallet_rack,21,3.0,Medium,11,Thursday,16,14.4,False,True,1,none,3.9,8.4,91.96
2025-08-20,2025-08-20 08:34:12,Zone_B,10,Mid,218.1,pallet_rack,15,8.0,Low,8,Wednesday,8,170.7,False,False,4,none,1.9,4.6,93.99
2025-06-06,2025-06-06 10:07:36,Zone_C,15,High,233.0,hazmat,15,7.0,High,10,Friday,1,86.9,True,False,7,hazmat_suit,0.8,5.2,271.43
2025-01-17,2025-01-17 10:03:07,Zone_A,10,High,52.9,pallet_rack,13,,High,10,Friday,43,215.1,True,False,7,none,3.3,1.6,161.42
2025-08-01,2025-08-01 08:46:25,Zone_B,32,Floor,62.7,bulk_floor,19,9.0,Low,8,Friday,20,199.0,False,False,1,none,1.8,1.6,40.9
2025-05-01,2025-05-01 09:31:34,Zone_C,17,Floor,304.5,pallet_rack,16,7.0,Low,9,Thursday,3,140.2,True,False,2,none,0.1,7.1,107.79
2025-04-25,2025-04-25 10:39:42,Zone_D,44,Floor,396.4,hazmat,9,0.0,Low,10,Friday,10,63.9,True,False,1,hazmat_suit,1.0,9.7,139.19
2025-07-18,2025-07-18 07:56:18,Zone_A,16,High,38.5,pallet_rack,30,14.0,Medium,7,Friday,1,53.2,True,False,1,none,3.0,3.4,95.0
2025-12-22,2025-12-22 19:46:08,Zone_C,18,Mid,314.3,pallet_rack,21,11.0,Low,19,Monday,9,22.1,False,False,2,none,1.0,0.8,86.87
2025-09-26,2025-09-26 09:48:14,Zone_D,31,High,392.8,pallet_rack,18,11.0,High,9,Friday,12,29.0,True,True,1,none,1.8,10.5,183.66
